Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2.0,1.0,2.8,1.0,1.4,13.6,250.93,0.6
0.4,6.6,7.6,0.0,0.0,11.65,250.94,0.6
5.0,5.4,6.6,4.6,5.0,11.1,250.95,0.6
0.4,0.6,1.0,0.2,0.8,15.5,250.95,0.6
0.2,0.0,0.4,0.0,0.0,15.0,250.96,0.6
0.0,0.0,0.0,0.0,0.0,14.25,250.97,0.6
0.4,10.6,0.0,0.0,0.0,16.85,250.97,0.6
1.4,2.2,1.0,0.0,1.0,15.8,250.96,0.6
0.2,0.2,0.0,0.0,0.0,14.9,250.96,0.6
0.2,0.0,0.2,0.2,0.2,16.65,250.97,0.6
17.0,28.6,25.6,12.6,17.0,17.25,250.97,0.6
11.4,15.6,6.4,7.4,4.6,15.05,250.97,0.6
8.6,43.6,13.6,8.6,7.8,13.95,251.01,0.6
6.8,3.8,7.2,1.2,4.8,13.6,251.11,0.6
3.4,12.4,1.6,2.4,5.8,15.15,251.3,0.6
2.6,2.6,1.8,4.2,12.6,15.3,251.4,0.6
0.0,0.0,0.0,0.0,0.0,13.0,251.46,0.6
0.0,0.0,0.0,0.0,0.0,14.05,251.5,0.6
17.6,17.2,12.0,19.8,19.6,14.0,251.52,0.6
0.0,0.0,0.4,0.2,0.0,12.05,251.54,0.6
0.0,0.0,0.0,0.0,0.0,14.95,251.57,0.6
0.0,0.0,0.0,0.0,0.0,17.2,251.6,0.6
10.0,17.6,5.4,14.2,7.8,17.9,251.61,0.6
0.4,0.2,0.2,0.0,0.2,12.65,251.62,1.5
0.0,0.0,0.0,0.0,0.0,13.6,251.6,1.5
0.0,0.0,0.0,0.0,0.0,15.2,251.6,1.5
0.0,0.0,0.0,0.0,0.0,16.8,251.6,1.5
0.0,0.0,0.0,0.0,0.0,19.95,251.6,1.5
8.6,11.2,9.4,13.2,9.8,20.95,251.6,1.5
0.2,2.8,0.8,0.4,0.8,16.55,251.6,1.5
0.2,0.0,0.4,3.0,1.4,16.5,251.6,1.5
0.0,0.2,0.0,0.2,0.6,16.25,251.58,1.5
0.8,3.8,1.8,1.2,8.4,15.7,251.56,1.5
0.2,0.4,0.0,0.0,0.6,14.8,251.54,1.5
0.0,0.0,0.0,0.0,0.0,15.75,251.52,1.5
1.2,1.6,2.0,1.6,3.0,17.0,251.5,1.5
2.8,6.4,1.8,0.0,42.4,17.6,251.48,1.5
0.0,0.0,0.0,0.0,0.2,17.35,251.46,1.0
6.6,3.0,5.6,6.4,12.4,19.65,251.45,1.0
2.8,4.4,11.8,1.0,4.2,19.25,251.44,1.0
1.4,0.6,1.0,0.0,1.6,16.2,251.44,1.0
2.8,0.0,2.0,18.0,5.4,18.65,251.45,1.0
5.8,1.0,1.6,0.4,5.6,18.5,251.45,1.0
0.0,7.0,0.8,0.2,0.2,19.0,251.46,1.0
1.8,1.0,0.6,1.0,1.8,18.3,251.46,1.0
0.0,0.2,0.0,0.0,0.0,17.3,251.46,1.0
0.2,0.4,0.0,0.6,1.0,18.0,251.45,1.0
7.0,9.2,4.8,10.4,9.0,20.55,251.44,1.0
0.0,0.0,0.0,0.0,0.0,16.9,251.43,1.0
0.0,0.8,0.4,0.0,0.0,17.15,251.42,1.0
0.0,0.4,0.0,0.0,0.2,16.55,251.4,1.0
0.0,0.0,0.0,0.0,0.0,18.9,251.38,1.0
0.0,0.0,0.0,0.0,0.0,20.05,251.37,1.0
0.0,0.0,0.0,0.0,0.0,22.25,251.36,1.0
0.0,0.0,0.0,0.0,0.0,26.35,251.34,1.0
0.0,0.0,0.0,0.0,0.0,27.65,251.32,1.0
0.0,0.0,0.0,0.0,0.0,24.55,251.29,1.0
0.0,0.0,0.0,0.0,0.0,22.65,251.27,1.0
0.0,0.0,0.0,0.0,0.0,20.75,251.23,1.0
0.0,0.0,0.0,0.0,0.0,22.5,251.2,1.0
0.0,0.0,0.0,0.0,0.0,22.55,251.18,1.0
0.0,0.0,0.0,0.0,0.0,22.9,251.16,1.0
0.0,0.0,0.0,0.0,0.0,22.8,251.13,1.0
0.0,0.0,0.0,0.0,0.0,23.0,251.11,1.0
0.0,0.0,0.0,0.0,0.0,22.5,251.08,1.0
0.0,0.0,0.0,0.0,0.0,23.8,251.08,1.0
0.0,0.0,0.2,0.0,0.4,25.5,251.07,1.0
0.0,0.0,0.0,0.0,0.0,24.5,251.07,1.0
0.0,0.0,0.0,0.0,0.0,25.05,251.06,1.0
0.0,0.0,0.0,0.0,0.0,23.85,251.05,1.0
2.6,0.0,0.0,0.0,0.0,23.95,251.04,1.0
0.0,0.0,0.0,0.0,0.0,25.75,251.03,1.0
0.0,0.0,0.0,0.0,0.0,25.7,251.02,1.0
0.0,0.0,0.0,0.0,0.0,25.45,251.0,2.0
0.0,0.0,0.0,0.0,0.0,22.4,250.96,2.0
4.8,2.4,7.2,0.0,0.8,19.8,250.92,2.0
0.0,0.0,0.0,0.0,0.0,16.95,250.87,2.0
0.0,0.0,0.0,0.0,0.0,20.85,250.83,2.0
0.0,0.0,0.0,0.0,0.0,20.0,250.79,2.0
0.0,0.0,0.0,0.0,0.0,21.8,250.76,2.0
0.0,0.0,0.0,0.0,0.0,23.55,250.72,2.0
0.0,0.0,0.0,0.0,0.0,24.85,250.68,2.0
0.0,0.0,0.0,0.0,0.0,22.8,250.64,2.0
0.8,1.6,0.4,0.0,0.8,23.85,250.6,2.0
0.8,0.4,1.0,0.0,0.0,23.2,250.56,2.0
7.0,0.0,14.4,15.0,12.8,24.75,250.52,2.0
0.2,0.0,0.2,0.0,0.2,24.5,250.47,2.0
0.8,45.8,5.6,10.8,2.8,23.8,250.44,2.0
0.0,0.0,0.0,0.0,0.0,24.8,250.41,2.0
0.0,0.0,0.0,0.0,0.0,23.4,250.37,2.0
0.0,0.0,0.0,0.0,0.0,24.05,250.33,2.0
0.0,0.0,0.0,0.0,0.0,23.45,250.29,2.0
0.0,0.0,0.0,0.0,0.0,23.4,250.25,2.0
0.0,0.0,0.0,0.0,0.0,23.6,250.22,2.0
0.0,0.0,0.0,0.0,0.0,24.55,250.17,2.0
0.0,0.0,0.0,0.0,0.0,25.35,250.13,2.0
6.6,1.2,0.8,0.4,3.0,25.45,250.09,2.0
2.8,4.2,7.0,1.6,3.2,22.1,250.04,2.0
0.0,0.0,0.0,0.0,0.0,19.55,250.0,2.0
0.0,0.0,0.0,0.0,0.0,23.2,249.95,2.0
0.0,0.0,0.0,0.0,0.0,24.05,249.91,2.0
0.0,0.0,0.0,0.0,0.0,23.75,249.87,2.0
0.0,0.0,0.0,0.0,0.0,21.9,249.83,2.0
0.0,0.0,0.0,0.0,0.0,18.9,249.78,2.0
0.0,0.0,0.0,0.0,0.0,19.85,249.73,2.0
0.0,0.0,0.0,0.0,0.0,22.15,249.68,2.0
0.0,0.0,0.0,0.0,0.0,24.3,249.63,2.0
0.0,0.0,0.0,0.0,0.0,24.3,249.58,2.0
0.0,0.0,0.0,0.0,0.0,22.05,249.52,2.0
0.0,0.0,0.0,0.0,0.0,21.65,249.47,2.0
0.0,1.0,0.0,0.0,0.0,23.5,249.42,2.0
0.0,0.0,0.0,0.0,0.0,23.4,249.37,2.0
0.0,0.0,0.0,0.0,0.0,23.75,249.33,2.0
0.0,0.0,0.0,0.0,0.0,24.1,249.29,2.0
0.0,0.0,0.0,0.0,0.0,22.05,249.24,2.0
0.0,0.0,0.0,0.0,0.0,23.05,249.18,3.0
0.0,0.0,0.0,0.0,0.0,24.2,249.11,3.0
0.0,0.0,0.0,0.0,0.0,24.1,249.06,3.0
0.0,0.0,0.0,0.0,0.0,25.0,248.99,3.0
0.0,0.0,0.0,0.0,0.0,24.65,248.92,3.0
0.0,0.0,0.0,0.0,0.0,23.6,248.86,3.0
1.0,1.0,0.2,1.0,3.4,22.8,248.8,3.0
0.2,0.0,0.0,0.0,0.0,23.35,248.74,3.0
0.0,0.0,0.0,0.0,0.0,23.5,248.66,3.0
0.0,0.0,0.0,0.0,0.0,23.05,248.6,3.0
0.0,0.0,0.0,0.0,0.0,24.85,248.54,3.0
0.0,0.0,0.0,0.0,0.0,24.3,248.49,3.0
0.0,0.0,0.0,0.0,0.0,23.05,248.43,3.0
1.2,5.6,4.0,0.8,3.6,24.4,248.37,3.0
0.0,0.2,0.0,0.0,0.0,21.35,248.31,3.0
0.0,0.0,0.0,0.0,0.0,19.65,248.24,3.0
0.0,0.0,0.0,0.0,0.0,22.1,248.19,3.0
0.0,0.0,0.0,0.0,0.0,23.3,248.14,3.0
0.0,0.0,0.0,0.0,0.0,24.05,248.09,3.0
0.0,0.0,0.0,0.0,0.0,23.5,248.03,3.0
0.4,0.8,0.0,0.0,0.0,24.1,247.96,3.0
0.0,0.0,0.0,0.0,0.0,24.4,247.89,3.0
1.2,0.8,1.0,0.0,2.2,22.3,247.82,3.0
80.6,102.8,83.8,91.8,66.6,19.75,247.77,3.0
1.2,0.8,0.2,0.2,1.4,16.7,247.73,3.0
9.8,6.4,15.4,1.4,9.8,17.45,247.84,3.0
0.0,0.2,0.0,0.0,0.2,15.8,247.78,3.0
0.2,0.0,0.2,0.0,0.0,17.6,247.73,3.0
0.0,0.0,0.0,0.0,0.0,17.6,247.68,3.0
0.0,0.0,0.0,0.0,0.0,17.6,247.62,3.0
0.0,0.0,0.0,0.0,0.0,18.45,247.53,3.0
0.0,0.0,0.0,0.0,0.0,16.65,247.47,3.0
0.0,0.0,0.0,0.0,0.0,19.1,247.41,3.0
0.0,0.0,0.0,0.0,0.0,18.1,247.35,3.0
0.0,0.0,0.0,0.0,0.0,17.45,247.28,3.0
0.0,0.0,0.0,0.0,0.0,19.2,247.21,3.0
0.2,0.0,0.0,0.0,0.0,18.85,247.14,3.0
0.0,0.0,0.0,0.0,0.0,17.45,247.07,3.0
2.0,3.6,1.8,3.4,3.4,17.55,247.01,3.0
9.4,5.2,9.4,6.4,8.8,17.2,246.94,3.0
0.4,6.6,1.2,0.0,0.0,18.15,246.87,3.0
0.2,0.0,0.0,0.0,0.0,18.5,246.81,2.0
0.2,0.0,0.0,0.0,0.0,15.7,246.79,2.0
0.2,0.8,0.4,0.0,0.8,14.15,246.76,2.0
0.0,0.0,0.0,0.0,0.0,12.2,246.72,2.0
15.6,7.6,10.0,7.6,14.6,13.0,246.68,2.0
2.0,4.4,3.8,2.2,0.8,9.5,246.64,2.0
1.8,0.0,0.2,0.0,0.2,13.15,246.61,2.0
0.0,0.0,0.0,0.0,0.0,10.2,246.57,2.0
0.0,0.0,0.0,0.0,0.0,9.5,246.52,2.0
6.0,3.2,9.0,4.8,7.2,11.0,246.47,2.0
48.6,76.6,50.6,45.6,49.4,8.9,246.41,2.0
0.0,0.2,0.2,0.0,0.2,14.65,246.37,2.0
0.2,0.0,0.2,0.0,0.0,16.25,246.55,2.0
0.0,0.0,0.2,0.0,0.2,16.05,246.52,2.0
0.6,0.2,0.2,0.0,0.8,13.9,246.5,2.0
3.4,8.2,5.8,0.2,5.2,15.25,246.46,2.0
1.2,0.6,0.4,0.0,0.4,13.85,246.42,2.0
0.2,0.6,0.0,0.0,0.2,13.35,246.4,2.0
0.2,0.2,0.2,0.0,0.2,11.75,246.36,2.0
0.8,2.4,0.2,0.4,0.0,10.7,246.33,2.0
4.0,10.8,6.8,5.8,4.2,11.75,246.29,2.0
0.2,0.0,0.2,0.0,0.2,16.05,246.25,2.0
15.6,10.2,6.0,4.4,12.2,16.8,246.22,2.0
0.0,0.2,0.0,0.2,0.4,17.2,246.18,2.0
0.0,0.0,0.0,0.0,0.0,14.3,246.12,0.6
0.2,0.0,0.0,0.0,0.0,13.0,246.12,0.6
0.0,0.0,0.0,0.0,0.0,16.25,246.12,0.6
0.2,0.0,0.0,0.0,0.0,15.5,246.11,0.6
0.0,0.0,0.0,0.0,0.0,14.1,246.1,0.6
8.2,16.4,8.0,12.8,11.6,11.9,246.07,0.6
0.0,0.2,0.2,0.0,0.2,13.15,246.05,0.6
0.0,0.0,0.0,0.0,0.0,13.05,246.04,0.6
42.6,59.6,34.0,59.6,43.4,11.9,246.03,0.6
41.4,23.6,19.6,47.6,27.4,12.75,246.05,0.6
0.4,0.0,0.6,0.0,3.2,13.1,246.55,0.6
0.4,0.0,0.2,0.0,0.6,9.35,246.77,0.6
8.6,5.6,7.6,6.4,10.0,6.7,246.82,0.6
0.0,0.2,0.0,0.2,0.0,7.7,246.84,0.6
15.0,16.0,10.6,6.8,15.6,7.15,246.86,0.6
1.4,5.2,2.2,0.6,0.4,6.25,246.87,0.6
0.2,0.0,0.2,0.0,0.0,6.75,246.91,0.6
0.0,0.0,0.0,0.0,0.0,4.0,246.94,0.6
0.0,0.0,0.0,0.0,0.0,6.2,246.96,0.6
0.2,0.0,0.0,0.0,0.0,5.85,246.98,0.6
0.8,6.2,0.8,0.4,1.8,5.55,246.98,0.6
30.2,30.6,35.0,41.8,38.6,6.9,246.99,0.6
31.4,44.8,30.2,43.4,34.6,10.9,247.0,0.6
1.8,0.0,3.0,1.0,0.8,12.55,247.5,0.6
2.4,1.2,2.2,1.0,0.2,13.15,248.27,0.6
0.0,0.0,0.0,0.0,0.0,13.2,248.39,0.6
0.0,0.0,0.0,0.0,0.0,13.65,248.45,0.6
1.8,2.4,1.4,1.2,2.4,13.3,248.47,0.6
4.2,8.6,5.4,9.0,7.6,11.1,248.5,0.6
0.0,0.0,0.0,0.0,0.0,12.25,248.53,0.6
0.0,0.0,0.2,0.0,0.0,10.8,248.56,0.6
0.4,0.2,0.2,0.2,0.4,7.0,248.58,0.6
0.0,0.0,0.0,0.0,0.0,7.5,248.6,0.6
0.0,0.0,0.0,0.0,0.0,2.95,248.61,0.6
0.0,0.0,0.0,0.0,0.0,5.85,248.62,0.6
0.0,0.0,0.0,0.0,0.0,3.0,248.62,0.6
0.0,0.0,0.0,0.0,0.0,8.75,248.62,0.6
0.0,0.0,0.0,0.0,0.0,6.55,248.63,0.6
0.0,0.0,0.0,0.0,0.0,8.65,248.63,0.6
0.2,0.0,0.0,0.0,0.2,8.1,248.63,0.6
0.2,0.0,0.0,0.0,0.0,8.4,248.63,0.6
0.0,0.0,0.0,0.0,0.0,10.05,248.63,0.6
0.2,0.0,0.0,0.0,0.0,9.0,248.62,0.6
0.0,0.0,0.0,0.0,0.0,4.5,248.62,0.6
0.0,0.0,0.0,0.0,0.0,7.45,248.62,0.6
0.0,0.0,0.0,0.0,0.2,9.25,248.61,0.6
0.2,0.0,0.0,0.0,0.0,9.6,248.61,0.6
0.0,0.0,0.0,0.0,0.0,6.5,248.6,0.6
0.2,0.0,0.0,0.0,0.0,3.9,248.6,0.6
0.2,0.0,0.0,0.0,0.0,7.25,248.59,0.6
0.0,0.0,0.0,0.0,0.0,5.45,248.58,0.6
0.0,0.0,0.0,0.0,0.0,4.75,248.57,0.6
0.4,0.2,0.2,0.0,1.2,2.7,248.56,0.6
2.2,2.8,2.6,2.2,4.6,2.6,248.55,0.6
0.0,0.0,0.0,0.0,0.0,7.75,248.54,0.6
0.0,0.0,0.0,0.0,0.0,9.8,248.54,0.6
0.2,0.0,0.0,0.0,0.0,10.35,248.54,0.6
0.2,0.0,0.0,0.0,0.0,9.45,248.54,0.6
0.0,0.0,0.0,0.0,0.0,6.5,248.53,0.6
0.2,0.0,0.2,0.0,0.0,7.55,248.53,0.6
0.2,0.0,0.0,0.0,0.2,4.15,248.52,0.6
0.2,0.0,0.0,0.0,0.0,9.35,248.52,0.6
0.0,0.0,0.0,0.0,0.0,6.3,248.51,0.6
0.0,0.0,0.0,0.0,0.0,5.55,248.5,0.6
0.0,0.0,0.0,0.0,0.0,5.05,248.49,0.6
0.0,0.0,0.0,0.0,0.0,7.65,248.48,0.6
14.6,6.4,7.4,10.2,16.2,3.5,248.47,0.6
15.0,8.2,13.6,12.6,14.2,6.0,248.46,0.6
0.0,0.0,0.0,0.0,0.0,5.0,248.48,0.6
0.0,0.2,0.0,0.0,0.0,2.8,248.49,0.6
0.0,0.0,0.0,0.0,0.0,3.25,248.49,0.6
0.0,0.0,0.0,0.0,0.0,-1.0,248.49,0.6
0.0,0.0,0.0,0.0,0.0,-1.6,248.48,0.6
0.0,0.0,0.0,0.0,0.0,-1.75,248.48,0.6
0.0,0.0,0.0,0.0,0.0,1.4,248.48,0.6
0.0,0.0,0.0,0.0,0.0,-0.65,248.47,0.6
0.6,1.0,0.4,0.4,1.8,0.2,248.47,0.6
17.2,31.8,16.6,21.4,15.8,2.15,248.47,0.6
0.2,1.2,0.4,0.0,0.6,3.55,248.47,0.6
0.2,0.0,0.2,0.0,0.0,-1.2,248.67,0.6
0.0,0.0,0.0,0.0,0.0,0.5,248.69,0.6
0.0,0.0,0.0,0.0,0.0,-0.4,248.71,0.6
0.0,0.0,1.4,0.0,0.0,-0.6,248.72,0.6
0.0,0.0,0.0,0.0,0.0,1.1,248.72,0.6
0.0,0.0,0.0,0.0,0.0,1.2,248.73,0.6
0.0,0.0,0.0,0.0,0.0,2.6,248.73,0.6
0.0,0.0,0.0,0.0,0.0,2.9,248.74,0.6
0.0,0.0,0.0,0.0,0.0,5.1,248.74,0.6
0.0,0.0,0.0,0.0,0.0,5.7,248.75,0.6
0.0,0.0,0.0,0.0,0.0,7.4,248.75,0.6
0.0,0.0,0.0,0.0,0.0,5.35,248.76,0.6
0.2,0.0,0.0,0.0,0.0,5.0,248.76,0.6
0.0,0.0,0.0,0.0,0.0,4.2,248.76,0.6
0.0,0.0,0.0,0.0,0.0,5.85,248.76,0.6
3.0,2.4,1.6,1.2,4.4,6.95,248.76,0.6
2.8,12.0,3.2,1.4,5.2,3.3,248.76,0.6
0.2,6.6,0.6,1.0,2.2,6.65,248.76,0.6
7.2,23.6,8.6,3.0,9.4,8.7,248.76,0.6
3.4,15.8,3.4,4.8,4.8,9.2,248.77,0.6
18.8,34.4,18.6,24.0,18.2,10.6,248.91,0.6
50.8,57.8,51.8,36.0,49.0,8.35,249.2,0.6
7.0,9.2,11.6,0.4,6.0,8.95,249.66,0.6
0.0,0.2,0.2,0.0,0.0,6.05,250.92,5.0
0.0,0.0,0.0,0.0,0.0,8.2,251.21,5.0
0.0,0.0,0.0,0.0,0.0,6.6,251.29,5.0
0.0,0.0,0.0,0.0,0.0,3.6,251.28,5.0
0.2,0.0,0.0,0.0,0.0,5.35,251.27,5.0
0.0,0.0,0.0,0.0,0.0,7.0,251.25,5.0
0.0,0.0,0.0,0.0,0.0,9.65,251.2,5.0
0.0,0.0,0.0,0.0,0.0,8.95,251.14,5.0
0.0,0.0,0.0,0.0,0.0,8.7,251.08,5.0
0.2,0.0,0.0,0.0,0.0,9.85,251.01,5.0
0.4,0.0,0.0,0.2,3.2,7.05,250.95,5.0
0.2,1.4,0.0,0.4,0.8,9.25,250.88,5.0
0.0,0.0,0.0,0.0,0.0,9.55,250.8,5.0
0.0,0.0,0.0,0.0,0.0,7.25,250.74,5.0
0.0,0.0,0.0,0.0,0.0,6.1,250.65,5.0
0.0,0.0,0.0,0.0,0.0,6.25,250.59,5.0
0.0,0.0,0.0,0.0,0.0,9.4,250.51,5.0
32.2,25.2,25.4,23.4,31.6,9.35,250.43,1.0
2.4,4.2,10.6,1.6,2.8,8.95,250.43,1.0
0.0,0.0,0.0,0.0,0.0,6.85,250.62,1.0
0.2,0.2,0.0,0.0,0.0,10.0,250.72,1.0
20.2,19.2,7.6,11.8,7.0,6.6,250.75,1.0
2.2,4.6,4.0,3.0,1.4,9.45,250.79,1.0
2.4,3.2,3.0,2.2,2.6,9.15,250.86,1.0
0.0,0.0,0.0,0.0,0.0,9.3,250.93,5.0
0.4,0.6,1.2,0.6,0.6,13.2,250.75,0.6
0.4,2.8,0.2,0.0,0.2,12.6,250.74,0.6
0.0,0.0,0.0,0.0,0.0,13.15,250.74,0.6
0.6,0.4,1.4,0.0,0.2,14.85,250.75,0.6
0.0,2.4,2.2,0.2,2.2,15.15,250.76,0.6
0.0,0.0,0.0,0.0,0.0,10.4,250.77,0.6
0.0,0.0,0.0,0.0,0.0,9.05,250.77,0.6
0.0,0.0,0.0,0.0,0.0,12.7,250.78,0.6
0.0,0.0,0.0,0.0,0.0,13.8,250.78,0.6
0.0,0.0,0.0,0.0,0.0,16.7,250.78,0.6
0.0,0.0,0.0,0.0,0.0,16.45,250.78,0.6
0.0,0.0,0.0,0.0,0.0,13.65,250.77,0.6
0.0,0.0,0.0,0.0,0.0,13.6,250.77,0.6
0.0,3.8,0.2,0.4,0.4,16.25,250.76,0.6
0.0,0.2,0.0,0.0,0.0,16.25,250.76,0.6
0.0,0.0,1.2,0.0,1.8,13.45,250.76,0.6
0.0,0.0,0.0,0.0,0.0,11.3,250.76,0.6
0.0,0.0,0.0,0.0,0.0,12.75,250.76,0.6
0.0,0.0,6.8,0.0,0.0,14.5,250.75,0.6
0.0,0.0,0.0,0.0,0.0,15.75,250.75,0.6
0.0,1.4,0.4,0.0,0.2,15.55,250.74,0.6
0.0,0.0,0.0,0.0,0.0,14.3,250.72,0.6
0.0,0.0,0.0,0.0,0.0,16.9,250.72,0.6
0.0,0.0,0.0,0.0,0.0,15.05,250.72,0.6
0.0,13.6,8.2,2.2,1.6,14.05,250.72,0.6
0.0,0.8,2.2,1.8,3.2,13.55,250.72,0.6
0.0,0.0,0.0,0.0,0.0,15.65,250.72,0.6
0.0,9.4,16.2,1.0,3.8,13.8,250.71,0.6
0.4,0.2,0.0,0.0,0.0,9.15,250.71,0.6
0.0,0.0,0.0,0.0,0.0,7.85,250.7,0.6
0.0,0.0,0.0,0.0,0.0,7.95,250.7,0.6
0.0,0.0,0.0,0.0,0.0,8.0,250.7,0.6
0.0,0.0,0.0,0.0,0.0,9.15,250.7,0.6
0.0,0.0,0.0,0.0,0.4,12.4,250.69,0.6
0.0,0.0,0.0,0.0,0.0,11.95,250.69,0.6
0.8,8.6,1.6,0.8,1.6,13.6,250.67,0.6
23.4,16.2,21.4,18.4,19.8,12.4,250.66,0.6
5.4,3.6,3.6,7.4,10.0,12.6,250.66,0.6
0.0,0.0,0.0,0.0,0.0,9.5,250.71,0.6
0.0,0.0,0.0,0.0,0.0,9.7,250.74,0.6
5.8,4.8,2.8,6.4,7.0,12.75,250.76,0.6
0.0,0.2,0.0,0.0,0.0,10.95,250.76,0.6
3.4,1.4,1.4,2.2,2.0,11.9,250.76,0.6
3.4,3.2,5.4,4.8,5.8,13.05,250.75,0.6
0.0,0.0,0.0,0.0,0.0,12.65,250.75,0.6
23.8,25.2,16.0,11.4,14.6,15.05,250.76,0.6
1.8,1.6,0.4,1.0,2.0,12.3,250.77,0.6
5.8,4.2,10.4,5.8,5.2,12.0,250.78,0.6
3.4,3.6,2.8,1.6,5.0,12.95,250.78,0.6
0.0,0.0,0.0,0.0,2.8,12.95,250.81,0.6
0.0,0.0,0.0,0.0,0.0,13.95,250.81,0.6
0.0,0.0,0.0,0.0,0.0,16.05,250.8,0.6
0.0,0.0,0.0,0.0,0.0,17.0,250.8,0.6
0.0,0.0,0.0,0.0,0.0,17.05,250.78,0.6
0.2,4.0,0.0,1.0,0.8,15.85,250.71,0.6
0.0,0.0,0.0,0.0,0.0,16.7,250.68,0.6
0.0,0.0,0.0,0.0,0.0,19.05,250.67,0.6
0.0,0.0,0.0,0.0,0.0,19.35,250.67,0.6
0.0,0.0,0.0,0.0,0.0,20.5,250.66,0.6
0.0,0.4,0.0,0.0,0.8,18.15,250.65,0.6
0.0,0.0,0.0,0.0,0.0,16.4,250.64,0.6
0.0,0.0,0.0,0.0,0.0,18.15,250.63,0.6
0.0,0.0,0.0,0.0,0.0,18.75,250.62,0.6
0.0,0.0,0.0,0.0,0.0,18.9,250.61,0.6
0.0,0.0,0.0,0.0,0.0,18.65,250.6,0.6
0.0,0.0,0.0,0.0,0.0,18.9,250.59,0.6
0.0,0.0,0.0,0.0,0.0,19.0,250.57,0.6
0.0,0.0,0.0,0.0,0.0,21.05,250.56,0.6
0.0,0.0,0.0,0.0,0.0,21.5,250.55,0.6
0.0,0.0,0.0,0.0,0.0,21.2,250.54,0.6
0.0,0.0,0.0,0.0,0.0,20.75,250.52,0.6
0.0,0.0,0.0,0.0,0.0,20.4,250.5,0.6
0.0,0.0,0.0,0.0,0.0,20.15,250.49,0.6
0.0,0.0,0.0,0.0,0.0,19.9,250.48,0.6
0.0,0.0,0.0,0.0,0.0,20.45,250.47,0.6
0.0,0.0,0.0,0.0,0.0,19.35,250.46,0.6
0.0,0.0,0.0,0.0,0.0,20.4,250.45,0.6
0.0,0.0,0.0,0.0,0.0,18.8,250.43,0.6
0.0,0.0,0.0,0.0,0.0,19.0,250.4,0.6
0.0,0.0,0.0,0.0,0.0,20.15,250.39,0.6
0.0,0.0,0.0,0.0,0.0,22.2,250.38,0.6
0.0,0.0,0.0,0.0,0.0,21.25,250.37,0.6
0.0,0.0,0.0,0.0,0.0,23.8,250.36,0.6
0.0,0.0,0.0,0.0,0.0,23.7,250.34,0.6
1.0,0.0,0.0,0.2,5.6,23.55,250.33,0.6
1.6,21.4,4.0,0.4,0.0,23.2,250.31,0.6
0.0,0.0,0.0,0.0,0.0,22.95,250.3,0.6
0.0,0.0,0.0,0.0,0.0,24.25,250.28,0.6
0.0,0.0,0.0,0.0,0.0,24.3,250.28,0.6
0.0,0.0,0.0,0.0,0.0,22.8,250.26,0.6
0.0,0.0,0.0,0.0,0.0,24.5,250.24,0.6
0.0,0.0,0.0,0.0,0.0,23.55,250.22,0.6
0.0,0.0,0.0,0.0,0.0,23.05,250.21,0.6
0.0,0.0,0.0,0.0,0.0,24.2,250.19,0.6
0.0,0.0,0.0,0.0,0.0,23.55,250.16,1.0
0.0,0.0,0.0,0.0,0.0,23.45,250.15,1.0
0.0,0.0,0.0,0.0,0.0,23.3,250.13,1.0
0.4,0.4,0.0,0.0,0.2,25.05,250.11,1.0
31.4,58.6,27.4,25.8,10.6,25.75,250.08,1.0
1.8,1.0,1.2,0.8,0.8,20.05,250.07,1.0
0.0,0.0,0.6,0.2,1.6,19.85,250.05,1.0
0.0,0.0,0.0,0.0,0.0,17.8,250.03,1.0
0.0,0.0,0.0,0.0,0.0,18.3,250.02,1.0
0.0,0.0,0.0,0.0,0.0,19.7,250.0,1.0
0.0,0.0,0.0,0.0,0.0,21.85,249.97,1.0
0.0,0.0,0.0,0.0,0.0,23.1,249.94,1.0
0.0,0.0,0.0,0.0,0.0,23.45,249.91,1.0
0.0,0.0,0.0,0.0,0.0,24.2,249.89,1.0
0.8,0.0,0.0,0.0,0.0,24.15,249.88,1.0
0.0,0.0,0.0,0.0,0.0,25.5,249.86,1.0
0.0,0.0,0.0,0.0,0.0,27.3,249.84,1.0
0.0,0.0,0.0,0.0,0.0,24.5,249.82,1.0
0.0,0.0,0.0,0.0,0.0,19.9,249.77,1.0
0.8,0.0,0.0,0.4,0.0,26.0,249.75,1.0
0.8,1.0,0.4,0.0,0.2,22.9,249.73,1.0
0.0,0.0,0.0,0.0,0.0,24.05,249.7,1.5
0.0,0.0,0.0,0.0,0.0,21.8,249.67,1.5
0.0,0.0,0.0,0.0,0.0,22.85,249.64,1.5
0.0,0.0,0.0,0.0,0.0,26.45,249.59,1.5
0.0,0.0,0.0,0.0,0.0,23.35,249.56,1.5
0.0,0.0,0.0,0.0,0.0,23.3,249.53,1.5
0.0,0.0,0.0,0.0,0.0,25.45,249.49,1.5
0.0,0.0,0.0,0.0,0.0,24.85,249.46,1.5
0.0,0.0,0.0,0.0,0.0,24.7,249.43,1.5
0.0,0.0,0.0,0.0,0.0,23.25,249.4,1.5
2.2,0.0,0.0,0.0,3.4,20.9,249.36,1.5
0.0,15.0,0.0,6.4,0.6,20.5,249.33,1.5
